versionstart,versionend,ms
0,0,0.000632653
0,1,0.00285714
0,2,0.00516327
0,3,0.00569388
0,4,0.00712245
0,5,0.00804082
0,6,0.00918367
0,7,0.00942857
0,8,0.0111633
0,9,0.0118776
0,10,0.0135102
0,11,0.0130204
0,12,0.0147551
0,13,0.0159592
0,14,0.0357347
0,15,0.0413265
0,16,0.0480612
0,17,0.0537347
0,18,0.0573673
0,19,0.066551
0,20,0.0743878
0,21,0.0747143
0,22,0.0752653
0,23,0.0804694
0,24,0.0883265
0,25,0.0924694
0,26,0.0985102
0,27,0.102184
0,28,0.107673
0,29,0.116265
0,30,0.118939
0,31,0.12502
0,32,0.126857
0,33,0.135531
0,34,0.141571
0,35,0.140776
0,36,0.152551
0,37,0.155469
0,38,0.160918
0,39,0.167367
0,40,0.17051
0,41,0.176
0,42,0.18149
0,43,0.185327
0,44,0.18751
0,45,0.201694
0,46,0.211082
0,47,0.210959
0,48,0.213755
0,49,0.217673
0,50,0.221939
0,51,0.227898
0,52,0.233776
0,53,0.238347
0,54,0.239653
0,55,0.239755
0,56,0.242714
0,57,0.247531
0,58,0.248367
0,59,0.248327
0,60,0.255755
0,61,0.260449
0,62,0.260449
0,63,0.272041
0,64,0.270163
0,65,0.268245
0,66,0.27349
0,67,0.275
0,68,0.282816
0,69,0.282388
0,70,0.28551
0,71,0.296122
0,72,0.296306
0,73,0.295531
0,74,0.294673
0,75,0.302633
0,76,0.301082
0,77,0.304837
0,78,0.305898
0,79,0.31102
0,80,0.313102
0,81,0.316408
0,82,0.316796
0,83,0.32549
0,84,0.328469
0,85,0.329306
0,86,0.332327
0,87,0.335327
