patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,0.207,0.183,0
0,2,0,-0.002,0.205,0.179,0
0,3,0,-0.002,0.202,0.179,0
1,3,0,-0.002,0.387,0.205,0
0,4,0,-0.002,0.202,0.185,0
2,4,0,-0.002,0.381,0.208,0
0,5,0,-0.002,0.211,0.18,0
2,5,0,-0.002,0.384,0.214,0
0,6,0,-0.002,0.206,0.179,0
3,6,0,-0.002,0.394,0.21,0
0,7,0,-0.002,0.206,0.179,0
3,7,0,-0.002,0.401,0.208,0
0,8,0,-0.002,0.206,0.185,0
4,8,0,-0.002,0.389,0.209,0
0,9,0,-0.002,0.212,0.18,0
4,9,0,-0.002,0.388,0.213,0
0,10,0,-0.002,0.206,0.179,0
5,10,0,-0.002,0.396,0.209,0
0,11,0,-0.002,0.207,0.179,0
5,11,0,-0.002,0.395,0.207,0
0,12,0,-0.002,0.203,0.186,0
6,12,0,-0.002,0.381,0.205,0
0,13,0,-0.002,0.18,0.193,0.001
6,13,0,-0.002,0.362,0.214,0.001
0,14,0,-0.002,0.182,0.2,0.001
7,14,0,-0.002,0.37,0.208,0.001
0,15,0,-0.002,0.181,0.2,0.002
7,15,0,-0.002,0.369,0.208,0.001
0,16,0,-0.002,0.18,0.208,0.002
8,16,0,-0.002,0.362,0.208,0.002
0,17,0,-0.002,0.176,0.207,0.002
8,17,0,-0.002,0.361,0.207,0.002
0,18,0,-0.002,0.181,0.201,0.003
9,18,0,-0.002,0.361,0.209,0.003
0,19,0,-0.002,0.179,0.201,0.003
9,19,0,-0.002,0.362,0.207,0.003
0,20,0,-0.002,0.17,0.201,0.003
10,20,0,-0.002,0.363,0.206,0.003
0,21,0,-0.002,0.179,0.201,0.003
10,21,0,-0.002,0.361,0.206,0.003
0,22,0,-0.002,0.178,0.202,0.003
11,22,0,-0.002,0.362,0.207,0.003
0,23,0,-0.002,0.17,0.201,0.003
11,23,0,-0.002,0.364,0.208,0.004
0,24,0,-0.002,0.169,0.2,0.003
12,24,0,-0.002,0.362,0.208,0.004
0,25,0,-0.002,0.18,0.2,0.003
12,25,0,-0.002,0.361,0.206,0.004
0,26,0,-0.002,0.179,0.201,0.004
13,26,0,-0.002,0.302,0.207,0.003
0,27,0,-0.002,0.17,0.201,0.004
13,27,0,-0.002,0.3,0.205,0.003
0,28,0,-0.002,0.176,0.201,0.004
14,28,0,-0.002,0.318,0.206,0.002
0,29,0,-0.002,0.174,0.201,0.004
14,29,0,-0.002,0.302,0.206,0.003
0,30,0,-0.002,0.17,0.202,0.004
15,30,0,-0.002,0.321,0.205,0.002
0,31,0,-0.002,0.177,0.201,0.004
15,31,0,-0.002,0.326,0.206,0.003
0,32,0,-0.002,0.157,0.209,0.004
16,32,0,-0.002,0.298,0.204,0.002
0,33,0,-0.002,0.162,0.203,0.004
16,33,0,-0.002,0.321,0.204,0.002
0,34,0,-0.002,0.162,0.201,0.004
17,34,0,-0.002,0.32,0.207,0.002
0,35,0,-0.002,0.163,0.2,0.004
17,35,0,-0.002,0.318,0.206,0.002
0,36,0,-0.002,0.162,0.2,0.004
18,36,0,-0.002,0.321,0.205,0.002
0,37,0,-0.002,0.163,0.2,0.004
18,37,0,-0.002,0.301,0.204,0.002
0,38,0,-0.002,0.159,0.202,0.004
19,38,0,-0.002,0.323,0.205,0.002
0,39,0,-0.002,0.159,0.202,0.004
19,39,0,-0.002,0.321,0.205,0.003
0,40,0,-0.002,0.162,0.202,0.004
20,40,0,-0.002,0.301,0.206,0.003
0,41,0,-0.002,0.162,0.201,0.004
20,41,0,-0.002,0.292,0.205,0.003
0,42,0,-0.002,0.162,0.2,0.004
21,42,0,-0.002,0.31,0.204,0.003
0,43,0,-0.002,0.158,0.201,0.004
21,43,0,-0.002,0.314,0.203,0.003
0,44,0,-0.002,0.162,0.201,0.004
22,44,0,-0.002,0.291,0.203,0.003
0,45,0,-0.002,0.159,0.202,0.004
22,45,0,-0.002,0.312,0.204,0.004
0,46,0,-0.002,0.161,0.201,0.004
23,46,0,-0.002,0.292,0.205,0.003
0,47,0,-0.002,0.161,0.201,0.004
23,47,0,-0.002,0.31,0.205,0.003
0,48,0,-0.002,0.16,0.2,0.004
24,48,0,-0.002,0.293,0.204,0.003
0,49,0,-0.002,0.158,0.201,0.004
24,49,0,-0.002,0.292,0.203,0.003
0,50,0,-0.002,0.16,0.203,0.004
25,50,0,-0.002,0.309,0.204,0.003
0,51,0,-0.002,0.158,0.202,0.004
25,51,0,-0.002,0.292,0.203,0.003
0,52,0,-0.002,0.159,0.196,0.004
26,52,0,-0.002,0.31,0.204,0.003
0,53,0,-0.002,0.159,0.197,0.005
26,53,0,-0.002,0.313,0.204,0.003
0,54,0,-0.002,0.159,0.195,0.005
27,54,0,-0.002,0.308,0.204,0.003
0,55,0,-0.002,0.159,0.195,0.005
27,55,0,-0.002,0.312,0.204,0.003
0,56,0,-0.002,0.157,0.198,0.005
28,56,0,-0.002,0.293,0.204,0.003
0,57,0,-0.002,0.159,0.197,0.005
28,57,0,-0.002,0.311,0.204,0.003
0,58,0,-0.002,0.163,0.196,0.005
29,58,0,-0.002,0.312,0.204,0.003
0,59,0,-0.002,0.16,0.196,0.005
29,59,0,-0.002,0.315,0.203,0.003
0,60,0,-0.002,0.159,0.199,0.005
30,60,0,-0.002,0.311,0.203,0.003
0,61,0,-0.002,0.155,0.199,0.005
30,61,0,-0.002,0.293,0.204,0.003
0,62,0,-0.002,0.158,0.199,0.005
31,62,0,-0.002,0.313,0.202,0.003
0,63,0,-0.002,0.158,0.199,0.005
31,63,0,-0.002,0.313,0.203,0.003
0,64,0,-0.002,0.159,0.2,0.005
32,64,0,-0.002,0.288,0.202,0.003
0,65,0,-0.002,0.159,0.201,0.005
32,65,0,-0.002,0.288,0.203,0.003
0,66,0,-0.002,0.159,0.199,0.005
33,66,0,-0.002,0.287,0.202,0.003
0,67,0,-0.002,0.159,0.199,0.005
33,67,0,-0.002,0.289,0.202,0.003
0,68,0,-0.002,0.16,0.199,0.005
34,68,0,-0.002,0.291,0.202,0.003
0,69,0,-0.002,0.156,0.201,0.005
34,69,0,-0.002,0.288,0.202,0.003
0,70,0,-0.002,0.159,0.204,0.005
35,70,0,-0.002,0.291,0.201,0.003
0,71,0,-0.002,0.158,0.2,0.005
35,71,0,-0.002,0.289,0.204,0.003
0,72,0,-0.002,0.158,0.2,0.005
36,72,0,-0.002,0.289,0.204,0.002
0,73,0,-0.002,0.159,0.2,0.005
36,73,0,-0.002,0.288,0.201,0.002
0,74,0,-0.002,0.157,0.199,0.005
37,74,0,-0.002,0.292,0.203,0.002
0,75,0,-0.002,0.157,0.201,0.005
37,75,0,-0.002,0.286,0.201,0.002
0,76,0,-0.002,0.158,0.2,0.005
38,76,0,-0.002,0.286,0.201,0.002
0,77,0,-0.002,0.157,0.199,0.005
38,77,0,-0.002,0.288,0.202,0.002
0,78,0,-0.002,0.158,0.198,0.005
39,78,0,-0.002,0.288,0.203,0.002
0,79,0,-0.002,0.158,0.2,0.005
39,79,0,-0.002,0.289,0.202,0.003
0,80,0,-0.002,0.157,0.199,0.005
40,80,0,-0.002,0.287,0.201,0.002
0,81,0,-0.002,0.159,0.201,0.005
40,81,0,-0.002,0.285,0.2,0.003
0,82,0,-0.002,0.158,0.2,0.005
41,82,0,-0.002,0.285,0.2,0.002
0,83,0,-0.002,0.159,0.198,0.005
41,83,0,-0.002,0.292,0.201,0.003
0,84,0,-0.002,0.158,0.198,0.005
42,84,0,-0.002,0.285,0.2,0.003
0,85,0,-0.002,0.159,0.198,0.005
42,85,0,-0.002,0.285,0.2,0.003
0,86,0,-0.002,0.158,0.199,0.005
43,86,0,-0.002,0.285,0.2,0.003
0,87,0,-0.002,0.157,0.199,0.005
43,87,0,-0.002,0.287,0.199,0.003
0,88,0,-0.002,0.159,0.208,0.005
44,88,0,-0.002,0.289,0.198,0.002
