versionstart,versionend,ms
0,0,0.6923076923076922
0,1,0.5384615384615384
0,2,0.4615384615384615
0,3,0.23076923076923073
0,4,0.46153846153846156
0,5,0.4615384615384615
0,6,0.3076923076923077
0,7,0.23076923076923075
0,8,0.23076923076923075
0,9,0.6153846153846154
0,10,0.38461538461538464
0,11,0.30769230769230765
0,12,0.46153846153846156
0,13,0.23076923076923075
0,14,0.23076923076923073
0,15,0.15384615384615385
0,16,0.38461538461538464
0,17,0.38461538461538464
0,18,0.8367346938775512
0,19,0.30769230769230765
0,20,0.4615384615384615
0,21,0.15384615384615385
0,22,0.23076923076923073
0,23,0.5384615384615384
0,24,0.38461538461538464
0,25,0.23076923076923073
0,26,0.38461538461538464
0,27,0.38461538461538464
0,28,0.38461538461538464
0,29,0.23076923076923075
0,30,0.23076923076923073
0,31,0.38461538461538464
0,32,0.3076923076923077
0,33,0.23076923076923073
0,34,0.38461538461538464
0,35,0.38461538461538464
0,36,0.38461538461538464
0,37,0.07692307692307696
0,38,0.5384615384615385
0,39,0.3076923076923077
0,40,0.23076923076923073
0,41,0.23076923076923075
0,42,0.23076923076923073
0,43,0.3076923076923077
0,44,0.4615384615384615
0,45,0.38461538461538464
0,46,0.15384615384615385
0,47,0.15384615384615385
0,48,0.4615384615384615
0,49,0.3076923076923077
0,50,0.15384615384615385
0,51,0.3076923076923077
0,52,0.15384615384615385
0,53,0.23076923076923073
0,54,0.38461538461538464
0,55,0.3076923076923077
0,56,0.23076923076923073
0,57,0.23076923076923073
0,58,0.38461538461538464
0,59,0.38461538461538464
0,60,0.23076923076923073
0,61,0.4615384615384615
0,62,0.15384615384615385
0,63,0.15384615384615385
0,64,0.23076923076923073
0,65,0.38461538461538464
0,66,0.23076923076923075
0,67,0.30769230769230765
0,68,0.46153846153846156
0,69,0.15384615384615385
0,70,0.07692307692307696
0,71,0.46153846153846156
0,72,0.38461538461538464
0,73,0.15384615384615385
0,74,0.3076923076923077
0,75,0.3076923076923077
0,76,0.23076923076923073
0,77,0.23076923076923073
0,78,0.3076923076923077
0,79,0.07692307692307696
0,80,0.07692307692307696
0,81,0.30769230769230765
0,82,0.3076923076923077
0,83,0.23076923076923073
0,84,0.23076923076923075
0,85,0.23076923076923073
0,86,0.15384615384615385
0,87,0.38461538461538464
0,88,0.4897959183673469
