patch,offset,limit,count-ms,lookup-mus,results
679,0,-0.002,0.091,0.09,0
680,0,-0.002,0.101,0.09,0
681,0,-0.002,0.091,0.092,0
682,0,-0.002,0.091,0.09,0
683,0,-0.002,0.091,0.09,0
684,0,-0.002,0.091,0.091,0
685,0,-0.002,0.092,0.091,0
686,0,-0.002,0.099,0.094,0
687,0,-0.002,0.092,0.09,0
688,0,-0.002,0.091,0.09,0
689,0,-0.002,0.092,0.09,0
690,0,-0.002,0.091,0.091,0
691,0,-0.002,0.092,0.09,0
692,0,-0.002,0.091,0.09,0
693,0,-0.002,0.091,0.09,0
694,0,-0.002,0.091,0.092,0
695,0,-0.002,0.091,0.09,0
696,0,-0.002,0.091,0.09,0
697,0,-0.002,0.102,0.09,0
698,0,-0.002,0.091,0.09,0
699,0,-0.002,0.092,0.09,0
700,0,-0.002,0.092,0.09,0
701,0,-0.002,0.091,0.09,0
702,0,-0.002,0.092,0.09,0
703,0,-0.002,0.092,0.09,0
704,0,-0.002,0.092,0.09,0
705,0,-0.002,0.091,0.09,0
706,0,-0.002,0.091,0.09,0
707,0,-0.002,0.092,0.094,0
708,0,-0.002,0.099,0.09,0
709,0,-0.002,0.092,0.09,0
710,0,-0.002,0.091,0.09,0
711,0,-0.002,0.091,0.09,0
712,0,-0.002,0.092,0.09,0
713,0,-0.002,0.091,0.09,0
714,0,-0.002,0.091,0.09,0
715,0,-0.002,0.092,0.09,0
716,0,-0.002,0.092,0.096,0
717,0,-0.002,0.091,0.09,0
718,0,-0.002,0.093,0.096,0
719,0,-0.002,0.096,0.09,0
720,0,-0.002,0.091,0.092,0
721,0,-0.002,0.092,0.09,0
722,0,-0.002,0.091,0.093,0
723,0,-0.002,0.107,0.09,0
724,0,-0.002,0.092,0.092,0
725,0,-0.002,0.091,0.09,0
726,0,-0.002,0.091,0.091,0
727,0,-0.002,0.093,0.092,0.001
728,0,-0.002,0.092,0.092,0.001
729,0,-0.002,0.094,0.102,0.001
730,0,-0.002,0.092,0.092,0.001
731,0,-0.002,0.092,0.092,0.001
732,0,-0.002,0.092,0.092,0.001
733,0,-0.002,0.093,0.092,0.001
734,0,-0.002,0.093,0.092,0.001
735,0,-0.002,0.094,0.093,0.001
736,0,-0.002,0.093,0.093,0.001
737,0,-0.002,0.093,0.094,0.001
738,0,-0.002,0.094,0.093,0.001
739,0,-0.002,0.093,0.093,0.001
740,0,-0.002,0.1,0.095,0.001
741,0,-0.002,0.093,0.094,0.001
742,0,-0.002,0.093,0.092,0.001
743,0,-0.002,0.092,0.092,0.001
744,0,-0.002,0.093,0.092,0.001
745,0,-0.002,0.092,0.093,0.001
746,0,-0.002,0.093,0.093,0.001
747,0,-0.002,0.093,0.092,0.001
748,0,-0.002,0.093,0.092,0.001
749,0,-0.002,0.094,0.092,0.001
750,0,-0.002,0.095,0.097,0.001
751,0,-0.002,0.098,0.092,0.001
752,0,-0.002,0.093,0.093,0.001
753,0,-0.002,0.093,0.092,0.001
754,0,-0.002,0.094,0.092,0.001
755,0,-0.002,0.093,0.093,0.001
756,0,-0.002,0.093,0.093,0.001
757,0,-0.002,0.093,0.092,0.001
758,0,-0.002,0.093,0.111,0.001
759,0,-0.002,0.092,0.092,0.001
760,0,-0.002,0.093,0.092,0.001
761,0,-0.002,0.098,0.1,0.001
762,0,-0.002,0.093,0.094,0.001
763,0,-0.002,0.093,0.092,0.001
764,0,-0.002,0.093,0.093,0.001
765,0,-0.002,0.093,0.092,0.001
766,0,-0.002,0.093,0.1,0.001
767,0,-0.002,0.099,0.093,0.001
768,0,-0.002,0.093,0.096,0.001
769,0,-0.002,0.099,0.098,0.001
770,0,-0.002,0.098,0.097,0.001
771,0,-0.002,0.099,0.098,0.001
772,0,-0.002,0.096,0.093,0.001
773,0,-0.002,0.093,0.092,0.001
774,0,-0.002,0.093,0.092,0.001
775,0,-0.002,0.103,0.092,0.001
776,0,-0.002,0.094,0.092,0.001
777,0,-0.002,0.092,0.092,0.001
778,0,-0.002,0.093,0.093,0.001
779,0,-0.002,0.102,0.095,0.001
780,0,-0.002,0.093,0.092,0.001
781,0,-0.002,0.093,0.092,0.001
782,0,-0.002,0.098,0.097,0.001
783,0,-0.002,0.096,0.092,0.001
784,0,-0.002,0.093,0.092,0.001
785,0,-0.002,0.093,0.093,0.001
786,0,-0.002,0.093,0.092,0.001
787,0,-0.002,0.093,0.109,0.001
788,0,-0.002,0.092,0.092,0.001
789,0,-0.002,0.092,0.091,0.001
790,0,-0.002,0.093,0.092,0.001
791,0,-0.002,0.092,0.093,0.001
792,0,-0.002,0.092,0.095,0.001
793,0,-0.002,0.099,0.091,0.001
794,0,-0.002,0.092,0.091,0.001
795,0,-0.002,0.092,0.092,0.001
796,0,-0.002,0.096,0.092,0.001
797,0,-0.002,0.092,0.092,0.001
798,0,-0.002,0.092,0.091,0.001
799,0,-0.002,0.092,0.091,0.001
800,0,-0.002,0.093,0.092,0.001
801,0,-0.002,0.092,0.092,0.001
802,0,-0.002,0.092,0.092,0.001
803,0,-0.002,0.091,0.1,0.001
804,0,-0.002,0.096,0.093,0.001
805,0,-0.002,0.091,0.091,0.001
806,0,-0.002,0.091,0.092,0.001
807,0,-0.002,0.092,0.092,0.001
808,0,-0.002,0.092,0.093,0.001
809,0,-0.002,0.091,0.092,0.001
810,0,-0.002,0.092,0.091,0.001
811,0,-0.002,0.092,0.091,0.001
812,0,-0.002,0.092,0.092,0.001
813,0,-0.002,0.094,0.091,0.001
814,0,-0.002,0.096,0.098,0.001
815,0,-0.002,0.092,0.091,0.001
816,0,-0.002,0.092,0.092,0.001
817,0,-0.002,0.093,0.091,0.001
818,0,-0.002,0.092,0.091,0.001
819,0,-0.002,0.092,0.091,0.001
820,0,-0.002,0.092,0.092,0.001
821,0,-0.002,0.092,0.093,0.001
822,0,-0.002,0.092,0.091,0.001
823,0,-0.002,0.091,0.102,0.001
824,0,-0.002,0.092,0.092,0.001
825,0,-0.002,0.102,0.093,0.001
826,0,-0.002,0.092,0.091,0.001
827,0,-0.002,0.092,0.092,0.001
828,0,-0.002,0.105,0.096,0.001
829,0,-0.002,0.092,0.093,0.001
830,0,-0.002,0.094,0.093,0.001
831,0,-0.002,0.093,0.093,0.001
832,0,-0.002,0.093,0.093,0.001
833,0,-0.002,0.092,0.093,0.001
834,0,-0.002,0.094,0.099,0.001
835,0,-0.002,0.093,0.1,0.001
836,0,-0.002,0.096,0.092,0.001
837,0,-0.002,0.093,0.092,0.001
838,0,-0.002,0.095,0.092,0.001
839,0,-0.002,0.093,0.092,0.001
840,0,-0.002,0.092,0.092,0.001
841,0,-0.002,0.092,0.092,0.001
842,0,-0.002,0.093,0.094,0.001
843,0,-0.002,0.092,0.092,0.001
844,0,-0.002,0.093,0.093,0.001
845,0,-0.002,0.093,0.092,0.001
846,0,-0.002,0.097,0.099,0.001
847,0,-0.002,0.093,0.092,0.001
848,0,-0.002,0.093,0.092,0.001
849,0,-0.002,0.093,0.092,0.001
850,0,-0.002,0.092,0.093,0.001
851,0,-0.002,0.093,0.092,0.001
852,0,-0.002,0.093,0.092,0.001
853,0,-0.002,0.092,0.093,0.001
854,0,-0.002,0.093,0.092,0.001
855,0,-0.002,0.094,0.092,0.001
856,0,-0.002,0.092,0.093,0.001
857,0,-0.002,0.103,0.092,0.001
858,0,-0.002,0.093,0.092,0.001
859,0,-0.002,0.093,0.093,0.001
860,0,-0.002,0.093,0.092,0.001
861,0,-0.002,0.093,0.092,0.001
862,0,-0.002,0.092,0.093,0.001
863,0,-0.002,0.093,0.093,0.001
864,0,-0.002,0.092,0.092,0.001
865,0,-0.002,0.093,0.092,0.001
866,0,-0.002,0.093,0.092,0.001
867,0,-0.002,0.092,0.101,0.001
868,0,-0.002,0.097,0.093,0.001
869,0,-0.002,0.092,0.092,0.001
870,0,-0.002,0.093,0.092,0.001
871,0,-0.002,0.093,0.092,0.001
872,0,-0.002,0.094,0.092,0.001
873,0,-0.002,0.092,0.092,0.001
874,0,-0.002,0.099,0.097,0.001
875,0,-0.002,0.1,0.095,0.001
876,0,-0.002,0.094,0.093,0.001
877,0,-0.002,0.094,0.092,0.001
878,0,-0.002,0.101,0.096,0.001
879,0,-0.002,0.093,0.092,0.001
880,0,-0.002,0.095,0.092,0.001
881,0,-0.002,0.093,0.093,0.001
882,0,-0.002,0.093,0.092,0.001
883,0,-0.002,0.093,0.092,0.001
884,0,-0.002,0.092,0.093,0.001
885,0,-0.002,0.092,0.092,0.001
886,0,-0.002,0.091,0.092,0.001
887,0,-0.002,0.091,0.091,0.001
888,0,-0.002,0.092,0.096,0.001
889,0,-0.002,0.098,0.091,0.001
890,0,-0.002,0.092,0.092,0.001
891,0,-0.002,0.092,0.092,0.001
892,0,-0.002,0.091,0.092,0.001
893,0,-0.002,0.093,0.091,0.001
894,0,-0.002,0.093,0.092,0.001
895,0,-0.002,0.092,0.091,0.001
896,0,-0.002,0.092,0.092,0.001
897,0,-0.002,0.094,0.092,0.001
898,0,-0.002,0.092,0.091,0.001
899,0,-0.002,0.092,0.102,0.001
900,0,-0.002,0.092,0.091,0.001
901,0,-0.002,0.092,0.093,0.001
902,0,-0.002,0.092,0.092,0.001
903,0,-0.002,0.092,0.091,0.001
904,0,-0.002,0.091,0.092,0.001
905,0,-0.002,0.092,0.097,0.001
906,0,-0.002,0.098,0.091,0.001
907,0,-0.002,0.092,0.091,0.001
908,0,-0.002,0.092,0.091,0.001
909,0,-0.002,0.092,0.091,0.001
910,0,-0.002,0.098,0.097,0.001
911,0,-0.002,0.093,0.092,0.001
912,0,-0.002,0.092,0.092,0.001
913,0,-0.002,0.092,0.092,0.001
914,0,-0.002,0.094,0.092,0.001
915,0,-0.002,0.092,0.091,0.001
916,0,-0.002,0.092,0.092,0.001
917,0,-0.002,0.093,0.092,0.001
918,0,-0.002,0.091,0.093,0.001
919,0,-0.002,0.092,0.092,0.001
920,0,-0.002,0.092,0.091,0.001
921,0,-0.002,0.102,0.091,0.001
922,0,-0.002,0.092,0.093,0.001
923,0,-0.002,0.092,0.091,0.001
924,0,-0.002,0.092,0.092,0.001
925,0,-0.002,0.094,0.093,0.001
926,0,-0.002,0.093,0.093,0.001
927,0,-0.002,0.094,0.092,0.001
928,0,-0.002,0.093,0.093,0.001
929,0,-0.002,0.092,0.093,0.001
930,0,-0.002,0.093,0.092,0.001
931,0,-0.002,0.095,0.099,0.001
932,0,-0.002,0.097,0.093,0.001
933,0,-0.002,0.093,0.101,0.001
934,0,-0.002,0.104,0.092,0.001
935,0,-0.002,0.094,0.092,0.001
936,0,-0.002,0.093,0.092,0.001
937,0,-0.002,0.094,0.092,0.001
938,0,-0.002,0.093,0.092,0.001
939,0,-0.002,0.093,0.095,0.001
940,0,-0.002,0.093,0.092,0.001
941,0,-0.002,0.093,0.092,0.001
942,0,-0.002,0.098,0.098,0.001
943,0,-0.002,0.095,0.094,0.001
944,0,-0.002,0.093,0.092,0.001
945,0,-0.002,0.093,0.093,0.001
946,0,-0.002,0.093,0.092,0.001
947,0,-0.002,0.093,0.092,0.001
948,0,-0.002,0.093,0.092,0.001
949,0,-0.002,0.093,0.092,0.001
950,0,-0.002,0.093,0.092,0.001
951,0,-0.002,0.093,0.093,0.001
952,0,-0.002,0.094,0.099,0.001
953,0,-0.002,0.1,0.092,0.001
954,0,-0.002,0.093,0.093,0.001
955,0,-0.002,0.092,0.092,0.001
956,0,-0.002,0.094,0.092,0.001
957,0,-0.002,0.093,0.093,0.001
958,0,-0.002,0.093,0.093,0.001
959,0,-0.002,0.093,0.092,0.001
960,0,-0.002,0.092,0.094,0.001
961,0,-0.002,0.092,0.092,0.001
962,0,-0.002,0.093,0.093,0.001
963,0,-0.002,0.093,0.103,0.001
964,0,-0.002,0.093,0.093,0.001
965,0,-0.002,0.092,0.093,0.001
966,0,-0.002,0.093,0.092,0.001
967,0,-0.002,0.093,0.093,0.001
968,0,-0.002,0.093,0.093,0.001
969,0,-0.002,0.095,0.092,0.001
970,0,-0.002,0.093,0.092,0.001
971,0,-0.002,0.092,0.092,0.001
972,0,-0.002,0.093,0.092,0.001
973,0,-0.002,0.094,0.092,0.001
974,0,-0.002,0.1,0.096,0.001
975,0,-0.002,0.094,0.093,0.001
976,0,-0.002,0.093,0.092,0.001
977,0,-0.002,0.094,0.093,0.001
978,0,-0.002,0.094,0.092,0.001
979,0,-0.002,0.093,0.097,0.001
980,0,-0.002,0.097,0.1,0.001
981,0,-0.002,0.096,0.094,0.001
982,0,-0.002,0.092,0.092,0.001
983,0,-0.002,0.092,0.092,0.001
984,0,-0.002,0.092,0.097,0.001
985,0,-0.002,0.097,0.093,0.001
986,0,-0.002,0.093,0.091,0.001
987,0,-0.002,0.091,0.092,0.001
988,0,-0.002,0.092,0.092,0.001
989,0,-0.002,0.093,0.092,0.001
990,0,-0.002,0.093,0.091,0.001
991,0,-0.002,0.092,0.092,0.001
992,0,-0.002,0.093,0.092,0.001
993,0,-0.002,0.093,0.092,0.001
994,0,-0.002,0.093,0.092,0.001
995,0,-0.002,0.093,0.102,0.001
996,0,-0.002,0.092,0.092,0.001
997,0,-0.002,0.093,0.092,0.001
998,0,-0.002,0.092,0.094,0.001
999,0,-0.002,0.092,0.092,0.001
1000,0,-0.002,0.093,0.091,0.001
1001,0,-0.002,0.092,0.092,0.001
1002,0,-0.002,0.092,0.093,0.001
1003,0,-0.002,0.093,0.092,0.001
1004,0,-0.002,0.092,0.092,0.001
1005,0,-0.002,0.092,0.092,0.001
1006,0,-0.002,0.1,0.095,0.001
1007,0,-0.002,0.105,0.092,0.001
1008,0,-0.002,0.092,0.092,0.001
1009,0,-0.002,0.093,0.092,0.001
1010,0,-0.002,0.092,0.092,0.001
1011,0,-0.002,0.093,0.092,0.001
1012,0,-0.002,0.093,0.092,0.001
1013,0,-0.002,0.092,0.092,0.001
1014,0,-0.002,0.092,0.092,0.001
1015,0,-0.002,0.093,0.092,0.001
1016,0,-0.002,0.093,0.096,0.001
1017,0,-0.002,0.099,0.092,0.001
1018,0,-0.002,0.092,0.092,0.001
1019,0,-0.002,0.092,0.093,0.001
1020,0,-0.002,0.094,0.093,0.001
1021,0,-0.002,0.093,0.093,0.001
1022,0,-0.002,0.093,0.093,0.001
1023,0,-0.002,0.093,0.095,0.001
1024,0,-0.002,0.093,0.093,0.001
1025,0,-0.002,0.093,0.092,0.001
1026,0,-0.002,0.093,0.092,0.001
1027,0,-0.002,0.092,0.102,0.001
1028,0,-0.002,0.094,0.092,0.001
1029,0,-0.002,0.093,0.092,0.001
1030,0,-0.002,0.093,0.092,0.001
1031,0,-0.002,0.092,0.092,0.001
1032,0,-0.002,0.094,0.093,0.001
1033,0,-0.002,0.092,0.092,0.001
1034,0,-0.002,0.093,0.092,0.001
1035,0,-0.002,0.093,0.092,0.001
1036,0,-0.002,0.092,0.094,0.001
1037,0,-0.002,0.092,0.092,0.001
1038,0,-0.002,0.1,0.095,0.001
1039,0,-0.002,0.103,0.101,0.001
1040,0,-0.002,0.093,0.104,0.001
1041,0,-0.002,0.093,0.092,0.001
1042,0,-0.002,0.092,0.092,0.001
1043,0,-0.002,0.093,0.092,0.001
1044,0,-0.002,0.094,0.094,0.001
1045,0,-0.002,0.093,0.092,0.001
1046,0,-0.002,0.092,0.093,0.001
1047,0,-0.002,0.092,0.092,0.001
1048,0,-0.002,0.092,0.099,0.001
1049,0,-0.002,0.097,0.092,0.001
1050,0,-0.002,0.093,0.092,0.001
1051,0,-0.002,0.093,0.092,0.001
1052,0,-0.002,0.093,0.093,0.001
1053,0,-0.002,0.094,0.092,0.001
1054,0,-0.002,0.093,0.092,0.001
1055,0,-0.002,0.093,0.092,0.001
1056,0,-0.002,0.092,0.092,0.001
1057,0,-0.002,0.093,0.093,0.001
1058,0,-0.002,0.095,0.092,0.001
1059,0,-0.002,0.097,0.098,0.001
1060,0,-0.002,0.092,0.092,0.001
1061,0,-0.002,0.093,0.094,0.001
1062,0,-0.002,0.092,0.092,0.001
1063,0,-0.002,0.092,0.092,0.001
1064,0,-0.002,0.093,0.093,0.001
1065,0,-0.002,0.093,0.094,0.001
1066,0,-0.002,0.093,0.092,0.001
1067,0,-0.002,0.093,0.092,0.001
1068,0,-0.002,0.092,0.092,0.001
1069,0,-0.002,0.093,0.093,0.001
1070,0,-0.002,0.104,0.099,0.001
1071,0,-0.002,0.093,0.092,0.001
1072,0,-0.002,0.093,0.093,0.001
1073,0,-0.002,0.092,0.092,0.001
1074,0,-0.002,0.094,0.092,0.001
1075,0,-0.002,0.093,0.091,0.001
1076,0,-0.002,0.092,0.092,0.001
1077,0,-0.002,0.092,0.091,0.001
1078,0,-0.002,0.092,0.093,0.001
1079,0,-0.002,0.092,0.092,0.001
1080,0,-0.002,0.091,0.098,0.001
1081,0,-0.002,0.096,0.091,0.001
1082,0,-0.002,0.092,0.093,0.001
1083,0,-0.002,0.093,0.092,0.001
1084,0,-0.002,0.092,0.092,0.001
1085,0,-0.002,0.096,0.097,0.001
1086,0,-0.002,0.099,0.096,0.001
1087,0,-0.002,0.093,0.092,0.001
1088,0,-0.002,0.092,0.092,0.001
1089,0,-0.002,0.092,0.091,0.001
1090,0,-0.002,0.091,0.092,0.001
1091,0,-0.002,0.102,0.097,0.001
1092,0,-0.002,0.092,0.092,0.001
1093,0,-0.002,0.092,0.092,0.001
1094,0,-0.002,0.092,0.092,0.001
1095,0,-0.002,0.092,0.093,0.001
1096,0,-0.002,0.091,0.092,0.001
1097,0,-0.002,0.092,0.092,0.001
1098,0,-0.002,0.092,0.092,0.001
1099,0,-0.002,0.092,0.092,0.001
1100,0,-0.002,0.093,0.092,0.001
1101,0,-0.002,0.092,0.091,0.001
1102,0,-0.002,0.102,0.092,0.001
1103,0,-0.002,0.092,0.091,0.001
1104,0,-0.002,0.094,0.091,0.001
1105,0,-0.002,0.092,0.091,0.001
1106,0,-0.002,0.093,0.092,0.001
1107,0,-0.002,0.093,0.092,0.001
1108,0,-0.002,0.093,0.092,0.001
1109,0,-0.002,0.093,0.092,0.001
1110,0,-0.002,0.092,0.092,0.001
1111,0,-0.002,0.092,0.092,0.001
1112,0,-0.002,0.092,0.099,0.001
1113,0,-0.002,0.096,0.092,0.001
1114,0,-0.002,0.093,0.092,0.001
1115,0,-0.002,0.094,0.093,0.001
1116,0,-0.002,0.092,0.094,0.001
1117,0,-0.002,0.093,0.092,0.001
1118,0,-0.002,0.093,0.092,0.001
1119,0,-0.002,0.093,0.093,0.001
1120,0,-0.002,0.093,0.093,0.001
1121,0,-0.002,0.095,0.092,0.001
1122,0,-0.002,0.093,0.092,0.001
1123,0,-0.002,0.096,0.1,0.001
1124,0,-0.002,0.092,0.092,0.001
1125,0,-0.002,0.094,0.092,0.001
1126,0,-0.002,0.093,0.093,0.001
1127,0,-0.002,0.092,0.092,0.001
1128,0,-0.002,0.092,0.093,0.001
1129,0,-0.002,0.094,0.093,0.001
1130,0,-0.002,0.093,0.092,0.001
1131,0,-0.002,0.092,0.092,0.001
1132,0,-0.002,0.092,0.093,0.001
1133,0,-0.002,0.092,0.094,0.001
1134,0,-0.002,0.103,0.092,0.001
1135,0,-0.002,0.095,0.093,0.001
1136,0,-0.002,0.093,0.092,0.001
1137,0,-0.002,0.093,0.093,0.001
1138,0,-0.002,0.093,0.092,0.001
1139,0,-0.002,0.092,0.093,0.001
1140,0,-0.002,0.093,0.092,0.001
1141,0,-0.002,0.095,0.093,0.001
1142,0,-0.002,0.094,0.092,0.001
1143,0,-0.002,0.092,0.093,0.001
1144,0,-0.002,0.093,0.106,0.001
1145,0,-0.002,0.102,0.092,0.001
1146,0,-0.002,0.094,0.092,0.001
1147,0,-0.002,0.093,0.092,0.001
1148,0,-0.002,0.093,0.092,0.001
1149,0,-0.002,0.093,0.092,0.001
1150,0,-0.002,0.095,0.092,0.001
1151,0,-0.002,0.092,0.092,0.001
1152,0,-0.002,0.093,0.092,0.001
1153,0,-0.002,0.093,0.092,0.001
1154,0,-0.002,0.092,0.093,0.001
1155,0,-0.002,0.099,0.097,0.001
1156,0,-0.002,0.092,0.092,0.001
1157,0,-0.002,0.093,0.092,0.001
1158,0,-0.002,0.093,0.094,0.001
1159,0,-0.002,0.092,0.092,0.001
1160,0,-0.002,0.092,0.092,0.001
1161,0,-0.002,0.093,0.093,0.001
1162,0,-0.002,0.093,0.092,0.001
1163,0,-0.002,0.094,0.093,0.001
1164,0,-0.002,0.092,0.093,0.001
1165,0,-0.002,0.094,0.096,0.001
1166,0,-0.002,0.099,0.092,0.001
1167,0,-0.002,0.095,0.093,0.001
1168,0,-0.002,0.092,0.092,0.001
1169,0,-0.002,0.092,0.092,0.001
1170,0,-0.002,0.093,0.092,0.001
1171,0,-0.002,0.093,0.092,0.001
1172,0,-0.002,0.092,0.092,0.001
1173,0,-0.002,0.092,0.092,0.001
1174,0,-0.002,0.092,0.092,0.001
1175,0,-0.002,0.093,0.093,0.001
1176,0,-0.002,0.092,0.102,0.001
1177,0,-0.002,0.092,0.092,0.001
1178,0,-0.002,0.092,0.092,0.001
1179,0,-0.002,0.092,0.093,0.001
1180,0,-0.002,0.092,0.092,0.001
1181,0,-0.002,0.092,0.092,0.001
1182,0,-0.002,0.092,0.092,0.001
1183,0,-0.002,0.092,0.092,0.001
1184,0,-0.002,0.094,0.092,0.001
1185,0,-0.002,0.092,0.092,0.001
1186,0,-0.002,0.092,0.092,0.001
1187,0,-0.002,0.097,0.098,0.001
1188,0,-0.002,0.094,0.097,0.001
1189,0,-0.002,0.092,0.092,0.001
1190,0,-0.002,0.092,0.092,0.001
1191,0,-0.002,0.099,0.096,0.001
1192,0,-0.002,0.098,0.094,0.001
1193,0,-0.002,0.092,0.092,0.001
1194,0,-0.002,0.092,0.092,0.001
1195,0,-0.002,0.092,0.092,0.001
1196,0,-0.002,0.092,0.093,0.001
1197,0,-0.002,0.092,0.094,0.001
1198,0,-0.002,0.1,0.092,0.001
1199,0,-0.002,0.091,0.101,0.001
1200,0,-0.002,0.106,0.093,0.001
1201,0,-0.002,0.094,0.092,0.001
1202,0,-0.002,0.092,0.092,0.001
1203,0,-0.002,0.092,0.092,0.001
1204,0,-0.002,0.097,0.098,0.001
1205,0,-0.002,0.094,0.092,0.001
1206,0,-0.002,0.092,0.092,0.001
1207,0,-0.002,0.093,0.102,0.001
1208,0,-0.002,0.095,0.1,0.001
1209,0,-0.002,0.094,0.092,0.001
1210,0,-0.002,0.094,0.093,0.001
1211,0,-0.002,0.093,0.093,0.001
1212,0,-0.002,0.093,0.092,0.001
1213,0,-0.002,0.094,0.093,0.001
1214,0,-0.002,0.092,0.092,0.001
1215,0,-0.002,0.092,0.092,0.001
1216,0,-0.002,0.093,0.092,0.001
1217,0,-0.002,0.093,0.094,0.001
1218,0,-0.002,0.092,0.092,0.001
1219,0,-0.002,0.103,0.092,0.001
1220,0,-0.002,0.093,0.092,0.001
1221,0,-0.002,0.093,0.094,0.001
1222,0,-0.002,0.092,0.092,0.001
1223,0,-0.002,0.093,0.092,0.001
1224,0,-0.002,0.092,0.093,0.001
1225,0,-0.002,0.093,0.093,0.001
1226,0,-0.002,0.094,0.092,0.001
1227,0,-0.002,0.092,0.093,0.001
1228,0,-0.002,0.092,0.092,0.001
1229,0,-0.002,0.093,0.099,0.001
1230,0,-0.002,0.099,0.093,0.001
1231,0,-0.002,0.093,0.092,0.001
1232,0,-0.002,0.092,0.092,0.001
1233,0,-0.002,0.093,0.092,0.001
1234,0,-0.002,0.092,0.094,0.001
1235,0,-0.002,0.094,0.092,0.001
1236,0,-0.002,0.093,0.092,0.001
1237,0,-0.002,0.093,0.093,0.001
1238,0,-0.002,0.092,0.094,0.001
1239,0,-0.002,0.093,0.092,0.001
1240,0,-0.002,0.096,0.098,0.001
1241,0,-0.002,0.092,0.092,0.001
1242,0,-0.002,0.093,0.092,0.001
1243,0,-0.002,0.094,0.092,0.001
1244,0,-0.002,0.092,0.092,0.001
1245,0,-0.002,0.093,0.092,0.001
1246,0,-0.002,0.093,0.092,0.001
1247,0,-0.002,0.094,0.092,0.001
1248,0,-0.002,0.093,0.093,0.001
1249,0,-0.002,0.092,0.092,0.001
1250,0,-0.002,0.107,0.099,0.001
1251,0,-0.002,0.103,0.092,0.001
1252,0,-0.002,0.092,0.092,0.001
1253,0,-0.002,0.092,0.093,0.001
1254,0,-0.002,0.092,0.093,0.001
1255,0,-0.002,0.093,0.093,0.001
1256,0,-0.002,0.092,0.093,0.001
1257,0,-0.002,0.093,0.092,0.001
1258,0,-0.002,0.092,0.092,0.001
1259,0,-0.002,0.092,0.094,0.001
1260,0,-0.002,0.092,0.092,0.001
1261,0,-0.002,0.092,0.102,0.001
1262,0,-0.002,0.093,0.093,0.001
1263,0,-0.002,0.092,0.092,0.001
1264,0,-0.002,0.093,0.092,0.001
1265,0,-0.002,0.093,0.092,0.001
1266,0,-0.002,0.091,0.091,0.001
1267,0,-0.002,0.091,0.091,0.001
1268,0,-0.002,0.094,0.091,0.001
1269,0,-0.002,0.092,0.092,0.001
1270,0,-0.002,0.091,0.092,0.001
1271,0,-0.002,0.092,0.092,0.001
1272,0,-0.002,0.096,0.099,0.001
1273,0,-0.002,0.091,0.092,0.001
1274,0,-0.002,0.093,0.092,0.001
1275,0,-0.002,0.092,0.092,0.001
1276,0,-0.002,0.093,0.094,0.001
1277,0,-0.002,0.092,0.092,0.001
1278,0,-0.002,0.093,0.092,0.001
1279,0,-0.002,0.092,0.091,0.001
1280,0,-0.002,0.092,0.091,0.001
1281,0,-0.002,0.093,0.092,0.001
1282,0,-0.002,0.093,0.092,0.001
1283,0,-0.002,0.102,0.091,0.001
1284,0,-0.002,0.092,0.092,0.001
1285,0,-0.002,0.094,0.091,0.001
1286,0,-0.002,0.092,0.091,0.001
1287,0,-0.002,0.092,0.092,0.001
1288,0,-0.002,0.092,0.091,0.001
1289,0,-0.002,0.092,0.093,0.001
1290,0,-0.002,0.092,0.092,0.001
1291,0,-0.002,0.091,0.091,0.001
1292,0,-0.002,0.092,0.092,0.001
1293,0,-0.002,0.092,0.098,0.001
1294,0,-0.002,0.097,0.091,0.001
1295,0,-0.002,0.092,0.092,0.001
1296,0,-0.002,0.095,0.099,0.001
1297,0,-0.002,0.097,0.098,0.001
1298,0,-0.002,0.093,0.092,0.001
